label,coord_0,coord_1,coord_2,coord_3,coord_4,coord_5,coord_6,coord_7,coord_8,coord_9,coord_10,coord_11,coord_12,coord_13,coord_14,coord_15,coord_16,coord_17,coord_18,coord_19,coord_20,coord_21,coord_22,coord_23,coord_24,coord_25,coord_26,coord_27,coord_28,coord_29,coord_30,coord_31,coord_32,coord_33,coord_34,coord_35,coord_36,coord_37,coord_38,coord_39,coord_40,coord_41,coord_42,coord_43,coord_44,coord_45,coord_46,coord_47,coord_48,coord_49,coord_50,coord_51,coord_52,coord_53,coord_54,coord_55,coord_56,coord_57,coord_58,coord_59,coord_60,coord_61,coord_62,coord_63,coord_64,coord_65,coord_66,coord_67,coord_68,coord_69,coord_70,coord_71,coord_72,coord_73,coord_74,coord_75,coord_76,coord_77,coord_78,coord_79,coord_80,coord_81,coord_82,coord_83
Nice to meet you!,0.0,0.0,-0.05209243297576904,-0.11047643423080444,-0.1272682249546051,-0.13718801736831665,-0.18568044900894165,-0.10323745012283325,-0.2061482071876526,-0.036996662616729736,-0.08349907398223877,-0.11611223220825195,-0.1417822539806366,-0.09433400630950928,-0.17676174640655518,-0.046446144580841064,-0.19380739331245422,0.007251322269439697,-0.06928145885467529,-0.03995800018310547,-0.15981721878051758,-0.016034364700317383,-0.1809561848640442,-0.04329514503479004,-0.17097464203834534,-0.06329292058944702,-0.06515860557556152,0.028489768505096436,-0.16353237628936768,0.039804041385650635,-0.17458772659301758,0.001426398754119873,-0.15705206990242004,-0.03087484836578369,-0.0652356743812561,0.08098918199539185,-0.14687827229499817,0.08655542135238647,-0.15638941526412964,0.052575528621673584,-0.14481645822525024,0.02376401424407959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nice to meet you!,0.0,0.0,-0.04826521873474121,-0.10664981603622437,-0.12548843026161194,-0.13485920429229736,-0.18605926632881165,-0.10441672801971436,-0.2169281542301178,-0.048565566539764404,-0.09271728992462158,-0.11523708701133728,-0.14121735095977783,-0.11486244201660156,-0.1800539195537567,-0.09422272443771362,-0.20356827974319458,-0.060143113136291504,-0.08877021074295044,-0.03465878963470459,-0.18658769130706787,-0.021278858184814453,-0.19964167475700378,-0.04878222942352295,-0.18220111727714539,-0.06051546335220337,-0.08847260475158691,0.03784298896789551,-0.18766796588897705,0.037532269954681396,-0.17930346727371216,-0.0006276965141296387,-0.14729169011116028,-0.017633378505706787,-0.08902508020401001,0.09297281503677368,-0.1707000434398651,0.08156448602676392,-0.16468605399131775,0.04656726121902466,-0.1419259011745453,0.031184077262878418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nice to meet you!,0.0,0.0,-0.03860741853713989,-0.10800927877426147,-0.11587214469909668,-0.1529792845249176,-0.18412280082702637,-0.11776617169380188,-0.21225672960281372,-0.05073755979537964,-0.08706015348434448,-0.08248817920684814,-0.14525997638702393,-0.04764962196350098,-0.18264120817184448,-0.02073460817337036,-0.20071661472320557,0.01744765043258667,-0.08781278133392334,0.001885056495666504,-0.18875211477279663,0.00219041109085083,-0.19999268651008606,-0.04457026720046997,-0.18001902103424072,-0.06715631484985352,-0.09182906150817871,0.06356477737426758,-0.18884074687957764,0.046639084815979004,-0.17676225304603577,-0.004123330116271973,-0.14339616894721985,-0.023351609706878662,-0.09490185976028442,0.10593026876449585,-0.17284700274467468,0.08093953132629395,-0.16465863585472107,0.03833949565887451,-0.13963282108306885,0.024274230003356934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nice to meet you!,0.0,0.0,-0.039448440074920654,-0.10191947221755981,-0.1120537519454956,-0.14922040700912476,-0.18018865585327148,-0.13607090711593628,-0.21591752767562866,-0.0853261947631836,-0.08500897884368896,-0.09993651509284973,-0.13164395093917847,-0.07221615314483643,-0.17244333028793335,-0.03983038663864136,-0.1964510679244995,-0.0027559995651245117,-0.08610963821411133,-0.014403462409973145,-0.18556872010231018,-0.006643474102020264,-0.21017807722091675,-0.039425432682037354,-0.20040452480316162,-0.057878851890563965,-0.08836084604263306,0.05360400676727295,-0.18552929162979126,0.041688501834869385,-0.18057295680046082,-0.003374457359313965,-0.15154093503952026,-0.022771894931793213,-0.08875095844268799,0.1024121642112732,-0.16759571433067322,0.07712525129318237,-0.16553688049316406,0.03894829750061035,-0.14451447129249573,0.02394956350326538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nice to meet you!,0.0,0.0,-0.03594005107879639,-0.1014024019241333,-0.11282211542129517,-0.15097889304161072,-0.18242785334587097,-0.1383732259273529,-0.21845543384552002,-0.08857998251914978,-0.09203708171844482,-0.07922309637069702,-0.14973363280296326,-0.04884374141693115,-0.18636295199394226,-0.02970707416534424,-0.20599570870399475,0.0004329681396484375,-0.09204971790313721,0.002583920955657959,-0.1927875280380249,-0.004574954509735107,-0.19227829575538635,-0.04878193140029907,-0.16360196471214294,-0.065379798412323,-0.09486919641494751,0.06375199556350708,-0.18724870681762695,0.04416316747665405,-0.1737551987171173,0.00240403413772583,-0.1440865695476532,-0.008787333965301514,-0.09682655334472656,0.10503989458084106,-0.1714186668395996,0.07728534936904907,-0.16087567806243896,0.04344642162322998,-0.13631197810173035,0.03625267744064331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nice to meet you!,0.0,0.0,-0.034753620624542236,-0.10221242904663086,-0.1094198226928711,-0.15003228187561035,-0.1773579716682434,-0.13882547616958618,-0.21689289808273315,-0.0980607271194458,-0.09071201086044312,-0.08445626497268677,-0.14821559190750122,-0.05142474174499512,-0.1841444969177246,-0.028957068920135498,-0.20014169812202454,0.002658069133758545,-0.09164595603942871,-0.004259824752807617,-0.18995848298072815,-0.000803530216217041,-0.19125497341156006,-0.039713382720947266,-0.1611868441104889,-0.055003225803375244,-0.09369772672653198,0.05701547861099243,-0.1842351257801056,0.04522097110748291,-0.17559346556663513,0.004739105701446533,-0.14856937527656555,-0.006117522716522217,-0.09303838014602661,0.09990322589874268,-0.16826766729354858,0.07734745740890503,-0.16216439008712769,0.04365503787994385,-0.13957607746124268,0.03605097532272339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nice to meet you!,0.0,0.0,-0.022996127605438232,-0.09575361013412476,-0.09023809432983398,-0.15751194953918457,-0.15385910868644714,-0.16430631279945374,-0.2004881501197815,-0.14214378595352173,-0.07399260997772217,-0.09924575686454773,-0.15494340658187866,-0.09189537167549133,-0.20657876133918762,-0.07702279090881348,-0.24419382214546204,-0.06093764305114746,-0.0806918740272522,-0.021021604537963867,-0.17858090996742249,-0.025961875915527344,-0.22469577193260193,-0.051644206047058105,-0.2449377179145813,-0.07502305507659912,-0.08770841360092163,0.03948467969894409,-0.18795466423034668,0.02550482749938965,-0.2210322916507721,-0.014048218727111816,-0.22882595658302307,-0.04570615291595459,-0.09553921222686768,0.0788765549659729,-0.1762961745262146,0.05725753307342529,-0.2030075192451477,0.020223498344421387,-0.2117328643798828,-0.008739352226257324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nice to meet you!,0.0,0.0,-0.018290042877197266,-0.08941018581390381,-0.08050185441970825,-0.1492568850517273,-0.1419695019721985,-0.16288456320762634,-0.18604016304016113,-0.137290358543396,-0.06058454513549805,-0.10808500647544861,-0.141454815864563,-0.12343484163284302,-0.2005685567855835,-0.12402346730232239,-0.24442124366760254,-0.12046140432357788,-0.07075327634811401,-0.03750288486480713,-0.16592508554458618,-0.055677056312561035,-0.2160881757736206,-0.07857006788253784,-0.24074238538742065,-0.09566903114318848,-0.08201462030410767,0.021161317825317383,-0.1760576367378235,-0.00045049190521240234,-0.21252989768981934,-0.035986244678497314,-0.2238118052482605,-0.06384730339050293,-0.09327888488769531,0.064674973487854,-0.17270907759666443,0.04176610708236694,-0.2028641402721405,0.00896918773651123,-0.2130545675754547,-0.016111910343170166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nice to meet you!,0.0,0.0,-0.049154579639434814,-0.08099555969238281,-0.05735597014427185,-0.17487287521362305,-0.06731840968132019,-0.23573362827301025,-0.08782744407653809,-0.2851862609386444,0.02543962001800537,-0.21317744255065918,-0.012656956911087036,-0.30505916476249695,-0.06147703528404236,-0.3490575700998306,-0.10810345411300659,-0.36756791174411774,0.03270441293716431,-0.1767127811908722,-0.014441370964050293,-0.26924577355384827,-0.08160483837127686,-0.3033708930015564,-0.1379682719707489,-0.31108467280864716,0.028423428535461426,-0.12542304396629333,-0.014449536800384521,-0.21457195281982422,-0.07254576683044434,-0.25219282507896423,-0.11951813101768494,-0.2684839963912964,0.010016679763793945,-0.06608456373214722,-0.010580778121948242,-0.128828227519989,-0.04090160131454468,-0.1695864498615265,-0.06658473610877991,-0.20130756497383118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nice to meet you!,0.0,0.0,-0.07024618983268738,-0.088570237159729,-0.08580541610717773,-0.1881505846977234,-0.098147451877594,-0.25290393829345703,-0.11475163698196411,-0.3076436221599579,-0.002625703811645508,-0.2437303364276886,-0.03702905774116516,-0.3413909375667572,-0.08670762181282043,-0.38147062063217163,-0.13377660512924194,-0.3963414877653122,0.008346974849700928,-0.21265920996665955,-0.043238818645477295,-0.31505632400512695,-0.11467790603637695,-0.3417283594608307,-0.1654239296913147,-0.3444690704345703,0.006050169467926025,-0.16676154732704163,-0.04477208852767944,-0.2626681923866272,-0.11034831404685974,-0.29739707708358765,-0.15632110834121704,-0.3100964426994324,-0.012970685958862305,-0.11652925610542297,-0.0509418249130249,-0.19304624199867249,-0.09268075227737427,-0.23261022567749023,-0.12506163120269775,-0.25514307618141174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nice to meet you!,0.0,0.0,-0.05610784888267517,0.01758897304534912,-0.10395859181880951,0.06260287761688232,-0.13398879766464233,0.1077839732170105,-0.17149804532527924,0.13880044221878052,-0.07721303403377533,0.1536184549331665,-0.09338593482971191,0.21683061122894287,-0.10196319222450256,0.2565438747406006,-0.10931026935577393,0.28614914417266846,-0.03715279698371887,0.16297554969787598,-0.046766459941864014,0.22472727298736572,-0.05004635453224182,0.2630784511566162,-0.0534074604511261,0.2919352054595947,0.0027804672718048096,0.1558818817138672,-0.002307116985321045,0.21548974514007568,-0.002032727003097534,0.2544128894805908,-0.004260212182998657,0.2812221050262451,0.042788803577423096,0.13635218143463135,0.04881775379180908,0.19087255001068115,0.050110310316085815,0.22237205505371094,0.049190640449523926,0.24593842029571533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nice to meet you!,0.0,0.0,-0.05424949526786804,0.009746551513671875,-0.0992848128080368,0.06020301580429077,-0.13237112760543823,0.10738039016723633,-0.17486348748207092,0.14012330770492554,-0.0693642795085907,0.14200997352600098,-0.08125105500221252,0.20597684383392334,-0.08648146688938141,0.2452481985092163,-0.09008751809597015,0.2749924659729004,-0.024634182453155518,0.1486073136329651,-0.03249704837799072,0.21027040481567383,-0.03548422455787659,0.2430131435394287,-0.036415934562683105,0.2698547840118408,0.018178462982177734,0.13929086923599243,0.011777222156524658,0.19763648509979248,0.010053545236587524,0.23198091983795166,0.010799288749694824,0.25452470779418945,0.05810442566871643,0.11765551567077637,0.05833399295806885,0.17537444829940796,0.056949466466903687,0.20570194721221924,0.05748167634010315,0.22753596305847168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nice to meet you!,0.0,0.0,-0.05626457929611206,-0.013883352279663086,-0.12286999821662903,-0.0363999605178833,-0.17156562209129333,-0.051916539669036865,-0.21207186579704285,-0.060424745082855225,-0.15781694650650024,-0.08763378858566284,-0.22683916985988617,-0.1012774109840393,-0.27922144532203674,-0.12469124794006348,-0.3214646428823471,-0.14873594045639038,-0.1641501784324646,-0.08296716213226318,-0.2379864901304245,-0.09955954551696777,-0.2894267141819,-0.12250000238418579,-0.3342801034450531,-0.14571481943130493,-0.16661375761032104,-0.06361955404281616,-0.23696288466453552,-0.08181947469711304,-0.2823674976825714,-0.10379379987716675,-0.31960368156433105,-0.12506747245788574,-0.1653749942779541,-0.03051471710205078,-0.21743431687355042,-0.0510823130607605,-0.2530461549758911,-0.07256031036376953,-0.2850448191165924,-0.0898856520652771,0.0,0.0,-0.05889172852039337,0.0040711164474487305,-0.10650867223739624,0.05707812309265137,-0.14358527958393097,0.10751157999038696,-0.18763159215450287,0.15086406469345093,-0.073955237865448,0.12588220834732056,-0.08829131722450256,0.19555413722991943,-0.09460437297821045,0.2428739070892334,-0.10062810778617859,0.28117966651916504,-0.028885483741760254,0.1332380175590515,-0.03684091567993164,0.19794368743896484,-0.04259282350540161,0.23571491241455078,-0.04852592945098877,0.27402496337890625,0.015822261571884155,0.1263393759727478,0.01014891266822815,0.1865861415863037,0.005523204803466797,0.22096014022827148,0.002075672149658203,0.24960589408874512,0.058143019676208496,0.10783898830413818,0.05948221683502197,0.1663537621498108,0.056568413972854614,0.1943703293800354,0.056244075298309326,0.21539926528930664
Nice to meet you!,0.0,0.0,-0.05564439296722412,-0.0604093074798584,-0.1167539656162262,-0.07520252466201782,-0.15489977598190308,-0.08271819353103638,-0.18858084082603455,-0.0977177619934082,-0.1870533525943756,-0.036854565143585205,-0.25774937868118286,-0.04892498254776001,-0.3058307319879532,-0.0680951476097107,-0.3476603031158447,-0.08894258737564087,-0.18813234567642212,-0.01943892240524292,-0.266226202249527,-0.03112185001373291,-0.3210080713033676,-0.055486977100372314,-0.3688272386789322,-0.08422982692718506,-0.17959067225456238,0.004989743232727051,-0.2547200173139572,-0.0035323500633239746,-0.2983755022287369,-0.03131765127182007,-0.3332357704639435,-0.06283944845199585,-0.16080498695373535,0.035709917545318604,-0.2189098596572876,0.032885849475860596,-0.25084230303764343,0.01298600435256958,-0.2750275880098343,-0.011575758457183838,0.0,0.0,-0.05589473247528076,0.005737900733947754,-0.10587053000926971,0.055896759033203125,-0.14342425763607025,0.11130815744400024,-0.18040989339351654,0.1592981219291687,-0.07221527397632599,0.13871026039123535,-0.08814370632171631,0.22422635555267334,-0.09102672338485718,0.2701563835144043,-0.09193840622901917,0.30481648445129395,-0.027412116527557373,0.1452721357345581,-0.037109375,0.22847682237625122,-0.028316587209701538,0.21581393480300903,-0.02014249563217163,0.2032431960105896,0.015520960092544556,0.1422519087791443,0.006069779396057129,0.2234102487564087,0.010658055543899536,0.20958352088928223,0.016475677490234375,0.19380462169647217,0.055959880352020264,0.13362395763397217,0.0534537136554718,0.20558512210845947,0.04998910427093506,0.19372135400772095,0.05157673358917236,0.1738789677619934
Nice to meet you!,0.0,0.0,-0.06204041838645935,-0.06240212917327881,-0.12861204147338867,-0.07963663339614868,-0.16833028197288513,-0.09568089246749878,-0.19842278957366943,-0.11691612005233765,-0.1906242072582245,-0.037018775939941406,-0.26144224405288696,-0.0459408164024353,-0.313215434551239,-0.06591242551803589,-0.35797610878944397,-0.08758628368377686,-0.19186335802078247,-0.02153480052947998,-0.2731260806322098,-0.03221362829208374,-0.3318234086036682,-0.05515289306640625,-0.38330332934856415,-0.08241313695907593,-0.18277791142463684,0.002586543560028076,-0.2607758790254593,-0.005340218544006348,-0.3108736723661423,-0.03325057029724121,-0.35305729508399963,-0.0644373893737793,-0.1644839346408844,0.03407949209213257,-0.22579529881477356,0.035097718238830566,-0.26446959376335144,0.014988183975219727,-0.29732395708560944,-0.011177599430084229,0.0,0.0,-0.05937647819519043,0.015532195568084717,-0.10697777569293976,0.06491219997406006,-0.14542624354362488,0.11896306276321411,-0.18120107054710388,0.16565680503845215,-0.07358613610267639,0.1355026364326477,-0.08920945227146149,0.2337503433227539,-0.09849515557289124,0.2937854528427124,-0.1034371554851532,0.3390010595321655,-0.02672716975212097,0.14317750930786133,-0.041552066802978516,0.24021482467651367,-0.051571428775787354,0.2974010705947876,-0.05753001570701599,0.3412668704986572,0.01712852716445923,0.14383012056350708,0.0021141767501831055,0.2372686266899109,-0.00649687647819519,0.2944948673248291,-0.012782901525497437,0.33681607246398926,0.05609115958213806,0.1399744153022766,0.047628194093704224,0.2216958999633789,0.0387263298034668,0.2673337459564209,0.03280636668205261,0.3002427816390991
Nice to meet you!,0.0,0.0,-0.059113502502441406,-0.05062448978424072,-0.130755215883255,-0.06297284364700317,-0.17726731300354004,-0.0715518593788147,-0.21905124187469482,-0.08366614580154419,-0.20647546648979187,-0.0026202797889709473,-0.28856372833251953,0.002692282199859619,-0.3420265167951584,0.004934966564178467,-0.38893766701221466,0.006935596466064453,-0.20169061422348022,0.025480687618255615,-0.2951718270778656,0.026963770389556885,-0.3523131161928177,0.0186384916305542,-0.40516093373298645,0.007494688034057617,-0.18153375387191772,0.059884607791900635,-0.27304723858833313,0.07012635469436646,-0.32210348546504974,0.05391591787338257,-0.3647115230560303,0.03277105093002319,-0.14792883396148682,0.10134786367416382,-0.21871724724769592,0.11441636085510254,-0.26178067922592163,0.10219007730484009,-0.2981095314025879,0.08356833457946777,0.0,0.0,-0.05540454387664795,0.024050235748291016,-0.10496707260608673,0.06415873765945435,-0.14901715517044067,0.08151406049728394,-0.18181760609149933,0.08930701017379761,-0.09084171056747437,0.12752634286880493,-0.11084586381912231,0.2082419991493225,-0.11623236536979675,0.25340020656585693,-0.11778675019741058,0.28455227613449097,-0.053958892822265625,0.14322006702423096,-0.071799635887146,0.23635470867156982,-0.07640033960342407,0.27832579612731934,-0.07610195875167847,0.30426013469696045,-0.016284793615341187,0.1446009874343872,-0.028117507696151733,0.22458678483963013,-0.026017367839813232,0.23709553480148315,-0.022257983684539795,0.23633146286010742,0.016582220792770386,0.13746333122253418,0.013736188411712646,0.19353878498077393,0.011880338191986084,0.20050108432769775,0.009664863348007202,0.1958765983581543
Nice to meet you!,0.0,0.0,-0.06134063005447388,-0.054866790771484375,-0.13493824005126953,-0.07333594560623169,-0.18776768445968628,-0.07885187864303589,-0.23395109176635742,-0.08987778425216675,-0.21345138549804688,-0.017356038093566895,-0.30026891827583313,-0.013371646404266357,-0.3558727502822876,-0.012288868427276611,-0.3998555988073349,-0.010008752346038818,-0.21251773834228516,0.011339545249938965,-0.3181597590446472,0.016969680786132812,-0.389129176735878,0.01694631576538086,-0.45127102732658386,0.016589045524597168,-0.19386255741119385,0.05317455530166626,-0.29715481400489807,0.054061293601989746,-0.3619367480278015,0.040077805519104004,-0.4172583371400833,0.025407612323760986,-0.15966302156448364,0.10701799392700195,-0.23482957482337952,0.11361867189407349,-0.28104084730148315,0.09715336561203003,-0.32130104303359985,0.07541704177856445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nice to meet you!,0.0,0.0,-0.07007190585136414,-0.05558967590332031,-0.14196622371673584,-0.06989973783493042,-0.1968020796775818,-0.07226932048797607,-0.24315372109413147,-0.08347958326339722,-0.22457492351531982,-0.024108529090881348,-0.32012762129306793,-0.00664365291595459,-0.3815356343984604,3.9637088775634766e-05,-0.430945485830307,0.0057468414306640625,-0.21584653854370117,0.0034680962562561035,-0.3335109353065491,0.01987457275390625,-0.4063429534435272,0.023615896701812744,-0.46907830238342285,0.02323293685913086,-0.19216665625572205,0.04724544286727905,-0.3046535849571228,0.052802324295043945,-0.3704119324684143,0.04345273971557617,-0.4257670044898987,0.02834838628768921,-0.1577167510986328,0.10371309518814087,-0.24030610918998718,0.11350971460342407,-0.2894570827484131,0.10097038745880127,-0.3325538635253906,0.08070117235183716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nice to meet you!,0.0,0.0,-0.06756517291069031,-0.04967433214187622,-0.10369357466697693,-0.12953805923461914,-0.1278083324432373,-0.18435531854629517,-0.1585308313369751,-0.2164546549320221,-0.07358792424201965,-0.23790043592453003,-0.14245697855949402,-0.2554154396057129,-0.19762378931045532,-0.23169031739234924,-0.2406584918498993,-0.19872042536735535,-0.04852864146232605,-0.22278457880020142,-0.13587599992752075,-0.23538777232170105,-0.1976172924041748,-0.20415395498275757,-0.2419378161430359,-0.16968891024589539,-0.02850419282913208,-0.1818026900291443,-0.11503958702087402,-0.1906769871711731,-0.17492729425430298,-0.1524449586868286,-0.21615219116210938,-0.11632227897644043,-0.018713057041168213,-0.12119370698928833,-0.08799999952316284,-0.11211007833480835,-0.1361592411994934,-0.0847705602645874,-0.1722121238708496,-0.05905795097351074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nice to meet you!,0.0,0.0,0.05548994988203049,0.017036080360412598,0.11125370115041733,-0.007474541664123535,0.1451035663485527,-0.04493820667266846,0.16315650194883347,-0.07914328575134277,0.10189377516508102,0.004854559898376465,0.15363772958517075,-0.033401429653167725,0.17772044986486435,-0.08071011304855347,0.19030212610960007,-0.11522990465164185,0.07130179554224014,-0.024040818214416504,0.11647271364927292,-0.091086745262146,0.1536898836493492,-0.14805102348327637,0.17384808510541916,-0.18276983499526978,0.03988312929868698,-0.06034815311431885,0.07913697510957718,-0.14109474420547485,0.11036979407072067,-0.1937730312347412,0.1299929991364479,-0.2270473837852478,0.011727839708328247,-0.09904563426971436,0.0433846041560173,-0.174322247505188,0.07356015592813492,-0.2112363576889038,0.09195425361394882,-0.23248982429504395,0.0,0.0,-0.07127097249031067,-0.056217312812805176,-0.11508914828300476,-0.12403720617294312,-0.14757674932479858,-0.17171701788902283,-0.1761038899421692,-0.20722034573554993,-0.05088719725608826,-0.25918132066726685,-0.11368992924690247,-0.2615668475627899,-0.15828925371170044,-0.23730817437171936,-0.19068899750709534,-0.20775440335273743,-0.019015133380889893,-0.24535709619522095,-0.10257500410079956,-0.24859076738357544,-0.15343794226646423,-0.19810858368873596,-0.1822296380996704,-0.15201538801193237,0.005835831165313721,-0.20516866445541382,-0.07633072137832642,-0.198106050491333,-0.12958291172981262,-0.13948482275009155,-0.15810537338256836,-0.09041851758956909,0.01863706111907959,-0.1460460126399994,-0.04927149415016174,-0.12799543142318726,-0.09497839212417603,-0.09455001354217529,-0.12398549914360046,-0.06697076559066772
Nice to meet you!,0.0,0.0,-0.021572917699813843,-0.04533284902572632,-0.04092942178249359,-0.09039133787155151,-0.03224793076515198,-0.12488633394241333,-0.007046163082122803,-0.13582754135131836,-0.11625978350639343,-0.024045944213867188,-0.15766599774360657,-0.03882795572280884,-0.17778407037258148,-0.042055487632751465,-0.1973642110824585,-0.03449404239654541,-0.09623248875141144,0.023042678833007812,-0.08870059251785278,-0.05412030220031738,-0.04701024293899536,-0.10627830028533936,-0.02054382860660553,-0.13649016618728638,-0.052254751324653625,0.05364006757736206,-0.027487248182296753,-0.031746745109558105,0.008997559547424316,-0.08533740043640137,0.033799171447753906,-0.12003988027572632,0.0009156763553619385,0.07628226280212402,0.025177478790283203,0.0067424774169921875,0.04441213607788086,-0.0381048321723938,0.05632054805755615,-0.07063335180282593,0.0,0.0,-0.08143413066864014,-0.04473280906677246,-0.13603168725967407,-0.07532542943954468,-0.17789506912231445,-0.0851372480392456,-0.20819565653800964,-0.09482628107070923,-0.08876261115074158,-0.2501283288002014,-0.16322094202041626,-0.22358444333076477,-0.1884329915046692,-0.15522345900535583,-0.1902102828025818,-0.11046606302261353,-0.05105152726173401,-0.2210809588432312,-0.14944946765899658,-0.16863322257995605,-0.17734003067016602,-0.09597170352935791,-0.17574509978294373,-0.05693930387496948,-0.024274706840515137,-0.16697958111763,-0.12263253331184387,-0.09974861145019531,-0.14942482113838196,-0.041329145431518555,-0.14959827065467834,-0.014693498611450195,-0.009071171283721924,-0.10184431076049805,-0.0888955295085907,-0.0523223876953125,-0.12093722820281982,-0.015957415103912354,-0.13095304369926453,0.0018990635871887207
